oai:ecommons.cornell.edu:1813/2252,"Engineering: Cornell Quarterly, Vol.04, No.1 (Spring 1969): Chemical Engineering Perspectives","In this Issue: Cornell's Fourth Decade of Chemical Engineering Education /2
(Charles C. Winding, Director of the School of Chemical Engineering, discusses chemical
engineering education, past and present, at Cornell: its origins in chemistry, the five-year
professional degree program, changing areas of concentration, and curriculum development.) ...
Research Directions in Chemical Engineering /12
(Innovative research in chemical engineering is occurring at the interfaces of chemical
engineering: chemistry, engineering, and biology. Professor Ferdinand Rodriguez of
the School of Chemical Engineering explores the promising areas and determinants of
research and the resultant orientation of today's chemical engineering faculty.) ...
Vantage /25
(Through the appointment of Mr. Donald B. Gordon as director of industrial liaison, the
College of Engineering is accelerating its efforts to increase the interplay between industry
and the classroom.) ...
Register /29
(An introduction to the newly appointed Joseph P. Ripley Professor of Engineering and
chairman of the Department of Theoretical and Applied Mechanics, Professor Bruno
A. Boley. New and visiting faculty for the academic year 1968-69 are also presented.) ...
Faculty Publications /33",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2253,"Engineering: Cornell Quarterly, Vol.04, No.2 (Summer 1969): Optimizing Land Resources","In this Issue: ""Seeing"" the Big Picture /2
(The impact of large-scale construction projects on the environment is great. Frequently,
the physical consequences of these projects are of greater concern to engineers than the
actual problems of design and construction. Professor Donald J. Belcher, director of the
Center for Aerial Photographic Studies, examines the engineer's need to predict and
control complex factors in the environment and his resultant reliance on gaining a larger
perspective than that obtainable from the ground. Aerial photography provides such a
perspective and allows for optimum design at the maximum savings in cost.) ...
The Use of Airphotos in Tropical Development /12
(Professor Ta Liang of the Department of Geotechnical Engineering offers his special
insight into the unique ground conditions and problems associated with the tropics and
their development. He draws from his extensive experience with aerial photography in
central Africa, South America, and western Australia to illustrate the kinds of development
projects that are heavily dependent on airphoto interpretation for their success.) ...
Photogrammetry: Recent Developments and Applications /18
(Photogrammetry and satellites; . . . and mapping; . . . and calibration; . . . and sculpture;
. . . and architecture; . . . and medicine. The list of fields with which photogrammetry
can be teamed to provide more efficiently and accurately the data needed by modern
engineers is seemingly endless. Professor Arthur J. McNair of the Department of Geotechnical
Engineering, discusses in detail some of these applications of photogrammetric
methods.) ...
Register /29
(A University salute to former trustee and chairman of the Engineering College Council,
J. Carlton Ward, Jr.) ...
Faculty Publications /32 ...
Editorial /40",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2254,"Engineering: Cornell Quarterly, Vol.04, No.3 (Autumn 1969): The College Looks Ahead","In this Issue: Guidelines for the Future /2
(Associate Dean of Engineering at Cornell Edmund T. Cranch discusses emerging research
areas and their implications for engineering education. Bioengineering, ocean
engineering, geophysical problems, and technology and urban quality are the areas he
projects as vital ones for study at Cornell.) ...
September 1970 /17
(In the academic year 1970-71, the College of Engineering will introduce a new core
curriculum for freshmen and sophomores. Malcolm S. Burton, professor of materials
science and engineering and chairman of the Policy Committee which proposed the
changes in the curriculum, explains the reasons for them and the greater flexibility
they allow.) ...
Commentary /27
(This new section of Engineering: Cornell Quarterly will feature periodic ""commentary""
by prominent educators and practicing engineers on various aspects of engineering education.
Dr. James A. Perkins, retired president of Cornell University, expresses his
concern for the future of the professional schools. His remarks are taken from an address
he gave at the 1969 annual meeting of the American Society for Engineering Education.) ...
Register /32
(Joseph O. Jeffrey was recently appointed professor of materials science and engineering
emeritus. He is honored in this issue, and biographical sketches of new and visiting
faculty are given.) ...
Faculty Publications /36 ...
Editorial /40",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2255,"Engineering: Cornell Quarterly, Vol.04, No.4 (Winter 1970): The Quiet Revolution","In this Issue: The Quiet Revolution: From ""Scientific Management' to
""Operations Research"" /2
 (Andrew Schultz, Jr., dean of the College of Engineering, describes the emergence of
operations research as a scientific discipline in this country and at Cornell. In doing so,
he defines the modern industrial engineer.) ... 
Kaleidoscope: Cornell's OR Faculty /11
 (The editors examine the diversity and character of the operations research faculty at
Cornell.) ... 
Vantage /22
(A photoessay depicting winter activities at Cornell.) ... 
Commentary /27
 (Cornell's  newly appointed president and former provost Dale R. Corson discussed the
Problem of allocation of resources within colleges and universities at the Sixth Institute for  Engineering Deans at Monterey, California in March 1969. Excerpts from his remarks
on this subject and the topic of engineering education in general are presented.) ... 
Register /33
 (Walter S. Owen, Thomas R. Briggs Professor of Engineering and director of the Department
of Materials Science and Engineering from 1966 to 1970, has been named dean of the Technological Institute at Northwestern University. The editors explore with him the future of materials science research, education, and practice in the United States.) ...  Faculty Publications /38 ... Editorial /44",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2256,"Engineering: Cornell Quarterly, Vol.05, No.1 (Spring 1970): The Moving Earth","Continental Drift	/2 (Plate tectonics?what is it and how has it inlineneed our knowledge ot the earth? In his article on continental drift, Donald L. Turcotte, professor of aerospace engineering, deals with the plate model of the dynamic behavior of the earth.) ... Earthquake Engineering /10 (Peter Gergely associate professor of structural engineering, examines the nature of the threat earthquakes pose for structures and the design problems structural engineers face in atternpting to ?engineer for earthquakes.?) ... Landslides /18 (Landslides, volcanic eruptions, and earthquakes are the three naturally induced phenomena that make of this a truly moving earth. Quarterly editor Donald F. Berth interviewed noted soils specialist David J. Henkel, who explores the causes and character of landslides and their implications for structures.) ... Vantage /27 (A photoessay on the ?Meet the Professors? freshman engineering program at Cornell.) ... Faculty Publications /33 ...Editorial /40",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2257,"Engineering: Cornell Quarterly, Vol.05, No.2 (Summer 1970): Our Polution Quagmire","America's SST: Fallouts /2 (A long-time proponent of American development of the SST, A. Richard Seebass, who
is associate professor of aerospace engineering at Cornell, nevertheless presents an unbiased
review of the proponents' and opponents' viewpoints concerning American development
of the supersonic aircraft. The article concentrates on the pollutant aspects of
the SST and the economic arguments for its development.) ... Electricity: Tomorrow's Car Fuel? /12 (In an interview with Quarterly associate editor Vicki Groninger, Wally Rippel, a graduate student in the School of Electrical Engineering at Cornell, presents some of his views on the need for development of electrical power systems as an alternative to pollutionridden
combustion process for driving automobiles.) ... The Ultimate Pollution /16 (Professor Franklin K. Moore, Chairman of the Department of Thermal Engineering
at Cornell, presents an engineering strategy for controlling thermal pollution. He
discusses approaches to achieving high thermal efficiencies at power plants and methods
of getting heat into the atmosphere with as little disturbance to the environment as possible.) ... Vantage /26 (A photo feature depicting summer in Ithaca.) ... Faculty Publications /30 ... 
Editorial /36",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2258,"Engineering: Cornell Quarterly, Vol.05, No.3 (Autumn 1970): Seeking Tomorrow's Engineers","In this Issue: Seeking Tomorrow's Engineers /2
 (Who are tomorrow's engineers, how do they differ from earlier ""generations,"" how
and where should they be sought, how is their education changing, how might they influence
the profession? These are among the questions discussed by Donald G. Dickason,
Cornell's director of engineering admissions and student personnel.) ... 
The New Breed: Conversations with Cornell Students /11
 (What are today's engineering students like? What are their plans and expectations, and
how do they regard engineering as a profession? Thirteen Cornell students, from the freshman
to the graduate level, comment on their educational outlook and experiences.) ... 
Register /22
 (Kenneth B. Bischoff, the new director of the School of Chemical Engineering at Cornell,
is featured in the Register, which also includes biographical sketches of Charles C. Winding,
who is returning to full-time teaching after completing a term in the School's directorship,
and of new and visiting faculty members of the College of Engineering.) ... 
Faculty Publications /29 ... 
Editorial /32",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2259,"Engineering: Cornell Quarterly, Vol.05, No.4 (Winter 1971): Understanding Our Atmosphere","In this Issue: Our Outermost Atmosphere: Examining Some Mysteries /2
 (Auroral displays and radio blackouts are the observable indications of activity in the
ionosphere, a region whose phenomena are discussed by Cornell's Neil M. Brice, associate
professor of electrical engineering. Professor Brice, an authority in the general area
of atmospheric phenomena, is spending the current academic year in Washington, D.C.,
as program director of the solar-terrestrial physics area for the National Science Foundation.) ... 
Incoherent Scattering: Radar Experiments in the Ionosphere /11
 (Both science and technology are essential to research in the upper atmosphere, and
Donald T. Farley, professor of electrical engineering at Cornell, considers both the
scientific and the technological aspects of his speciality in his article on incoherent scattering.
Professor Farley has participated in experimental work in this field for the past
decade, almost from the beginning of the development of radar as a powerful tool for
ionospheric studies. He has worked at both of the two major radar observatories in the
world, first at Jicamarca in Peru and subsequently at Cornell's facility in Arecibo, Puerto
Rico, where he maintains an active research program.) ... 
Vantage /23
 (Design projects are an essential part of the Master of Engineering professional degree
program at Cornell, and are frequently a focal activity of undergraduates during their
senior year. Some of the recent projects, most of them sponsored by industrial companies
or governmental agencies, are illustrated in this photo feature.) ... 
Faculty Publications /29 ... 
Editorial /32",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2260,"Engineering: Cornell Quarterly, Vol.06, No.1 (Spring 1971): Ingenuity in the Classroom","In this Issue: Ingenuity in the Classroom /2 (As the engineer finds himself faced with shifting priorities and the need for broader insights into his daily responsibilities, so too do the educators. At Cornell ingenuity in meeting these challenges takes various forms -- new teaching ""hardware,"" new strategies and course formats, revitalization of traditional courses, greater curriculum flexibility, and, most notably, new attitudes about the functions of education. Here we report on some interesting departures from classroom norms.) ... MINI COURSES (Professors Doing Their Own Thing) /5 ... SOCIAL AWARENESS (A New Priority for Engineers) /10 ... TEACHING ATTITUDES (Thermodynamics with Meaning) /l5 ... NEW TEACHING TOOLS (Technology Enters the Classroom)  /20 ... BROADENING THE PERSPECTIVES (Law and Environmental Control)  /25 ... Register /28 (Jack E. Oliver, newly appointed Irving Porter Church Professor of Engineering and chairman of a new intercollege Department of Geological Sciences, is featured in the Register. Other sketches are of faculty members who have been appointed to new positionswithin the College of Engineering.) ... Faculty Publications /33",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2263,"Engineering: Cornell Quarterly, Vol.06, No.3 (Autumn 1971): Capstones of Century I","It was a small class, this first one in engineering at Cornell University, but the seven Bachelors of Civil Engineering who graduated in June of 1871 were the vanguard of 25,000 Cornell engineers who have contributed to the technological development of the United States and the world during the past one hundred years.  The story of this century of engineering education is a part of the history of a great institution, a compound of noble ideas, imaginative leadership, commitment, hard work, philanthropic support -- and a bit of luck from time to time. The record of engineering at Cornell is long and distinguished, and what follows represents only a quick brush stroke over a century of progress.",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2275,"Engineering: Cornell Quarterly, Vol.06, No.2 (Summer 1971): The New Electronics","IN THIS ISSUE: The New Electronics: The Design and Operation of Microwave Devices /2 (Despite cutbacks in federal support, growth prospects for the electronics industry remain good. Particularly promising are new solid state microwave devices, discussed technically and in terms of their potential applications by Professor G. Conrad Dalman, who has been a research leader in this field since it began opening up in the 1960s.) ... The New Electronics: Crystals for Microwave Communication /9 (Professor Lester F. Eastman, of the long-standing ""Dalman and Eastman"" researchteam at Cornell, discusses the development of an imminent new era in electronics, comparable in scope to that of transistor applications. Cornell contributions to the advancement of the ""new electronics"" are highlighted.) ... Commentary /15 (The responsibility that engineering schools must assume in the area of environmental and other social concerns is discussed by Walter R. Lynn, director of the School of Civil and Environmental Engineering at Cornell.) ... Vantage /21 (Academic Rush Week, student-to-student counseling, the Engineering Counseling Center, Cornell News Briefs, faculty workshops ? all new and part of the College's expanded advising and counseling services for freshmen and sophomores ? are shown in a photoessay.) ...  Register /26 (Four retiring engineering professors are saluted, and D. Ray Fulkerson is welcomed as the incoming Maxwell M. Upson Professor of Engineering in the Department of Operations Research.) ... Faculty Publications /30 ... Editorial /36",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2276,"Engineering: Cornell Quarterly, Vol.06, No.4 (Winter 1972): Celebration in Perspective","IN THIS ISSUE: Securing the Future: Centennial-Year Message from the Dean /2 (Andrew Schultz, Jr., takes a long-range view of the College's status, problems, and plans.) ... Looking Ahead: Ideas from Alumni Engineers /15 (Thoughts and recommendations that emerged from Engineering Convocation work-group meetings and executive sessions are informally reviewed.) ... A New Tradition for a New Century /20 (The first Engineering Awards, which were inaugurated at the centennial Convocation, honor fourteen benefactors of the College and a former dean.) ... (Vantage: Centennials are for Celebrating /24 (The planning and experiencing of a combined celebration and conference from the viewpoint of one who helped plan it. Donald F. Berth explores the Engineering Convocation in words and pictures.) ... Register /31 (New and visiting professors augment the College of Engineering faculty.) ... Faculty Publications /36 ... Editorial /40",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2277,"Engineering: Cornell Quarterly, Vol.07, No.1 (Spring 1972): Structures for Today","IN THIS ISSUE: Thin-Walled Steel for Modern Structures: Thirty Years of Industry-Sponsored Research at Cornell /2 (Professor George Winter, who has been on the scene since 1939, reviews a long-term project that is the result of an unusual cooperative arrangement between the American Iron and Steel Institute and the University.) ... Structural Modeling in Research, Design, and Education /13 (A pragmatic approach to structural engineering research is discussed by Professor Richard N. White.) ... Consulting the Computer: A New Resource for Structural Engineers /21 (The huge field of civil engineering structural design is now responding to the ""computer revolution."" Professor Richard H. Gallagher explains some new techniques and considers
their effects.) ... Vantage: Arbor Day at Hollister Hall /31 ... Register /34 (Honors go to retiring professors Howard N. Fairchild and Trevor R. Cuykendall and to distinguished alumnus Thomas J. Kelly, a 1972 recipient of the College's Engineering Award.) ... Faculty Publications /37",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2278,"Engineering: Cornell Quarterly, Vol.07, No.2 (Summer 1972): Meeting the Manpower Crisis","IN THIS ISSUE: Editorial /2 (The Coming Crisis in Engineering Manpower, contributed by guest editorialist Andrew Schultz, Jr., dean of the Cornell College of Engineering, provides a national perspective in the Quarterly's look at some aspects of the engineering manpower picture.) .. Engineering at Cornell for Minority Students /4 (An innovative project is discussed by Carson Carr, Jr., director of student personnel at the College of Engineering, who is working actively in the development of a program for students from racial minority groups.) ... The New Woman and the New Engineering /13 (The potential of another underdeveloped source of engineering talent is discussed by Mary Ann Huber Franson, a technical publications consultant who holds two engineering degrees from Cornell.) ... Commentary /22 (Contributors to a Seminar on Women in Engineering are four young Cornell women engineers who present their views of the rewards and difficulties of careers in engineering and related fields for women.) ... Faculty Publications /34",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2279,"Engineering: Cornell Quarterly, Vol.07, No.3 (Autumn 1972): Seeing with Electrons and Ions","IN THIS ISSUE: The Chemical Nature of Atoms: A New Subject for Electron Microscopy /2 (John Silcox, director of the School of Applied and Engineering Physics at Cornell, describes the development of instrumentation and techniques that can provide a new kind of information on the structure of materials.) ... Electron Microscopy in the Study of Materials /9 (The director of Cornell's electron microscope facility at the College of Engineering, Stephen L. Sass, shows how the microscopic examination of specimens is used in studying the physical properties of materials.) ... High-Resolution Microscopy of Biomacromolecules: Present Limitations and Future Possibilities /14 (Cornell research that is extending the high-resolution capabilities of electron microscopy is discussed by Benjamin M. Siegel, professor of applied physics, in an article on the application of this technique to studies of biological interest, in particular the delineation of the ultrastructure of macromolecules.) ... Seeing With Ions: High-Resolution Magnification Without Lenses /21 (A high-resolution microscope in which ions rather than electrons create the image is discussed by David N. Seidman, associate professor of materials science and engineering.  The field ion microscope, an instrument without lenses, permits the observation of individual atoms on the surface of a metal.) ... Register /30 (The appointment of Edmund T. Cranch to succeed Andrew Schultz, Jr., as College of Engineering dean is featured, and other staff and faculty appointments are covered.) ... Faculty Publications /41",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2280,"Engineering: Cornell Quarterly, Vol.07, No.4 (Winter 1973): Wastes: Nuisance or Resource?","IN THIS ISSUE: Using Waste Materials: A Challenge for Engineers /2 (An industrialist and chemical engineer explores the economic as well as social reasons for in-plant utilization of waste materials rather than disposal. Herbert D. Doan, a member of the board of directors and former president of the Dow Chemical Company, is a Cornell graduate and serves on the Engineering College Council.) ... Food From Organic Refuse /8  (The production of microbial protein by growing it on organic wastes and the concept of the ""urban farm"" are among subjects discussed by Victor H. Edwards, assistant professor of chemical engineering at Cornell, in an interview with Quarterly editor Gladys J. McConkey.) ... Recover, Reuse, Recycle: New Approaches to the Solid Waste Problem /18 (Charles D. Gates, professor and acting chairman of Cornell's Department of Environmental Engineering, discusses the technological and economic feasibility of solid waste management systems and what needs to be done to encourage resource recovery.) ... Engineering Landfill for Reuse of Sites /24 (Not only solid wastes themselves but the land on which they are buried represent resources that can be recovered and reused. The reclamation of landfill sites is discussed by Dwight A. Sangrey, an associate professor at the Cornell College of Engineering and a specialist in soils and geotechnical engineering.) ... Commentary /29 (The nation's critical energy requirements as they impinge on the need for preservation of the environment are discussed by Peter L. Auer, Cornell professor of aerospace
engineering and director of the Laboratory of Plasma Studies. His remarks are excerpted from his summary address at the Cornell Workshop on Energy and the Environment, at which leading United States authorities considered the issues and formulated proposals for future energy supply and management.) ... Faculty Publications /37",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2281,"Engineering: Cornell Quarterly, Vol.08, No.1 (Spring 1973): Trends in Engineering Education","IN THIS ISSUE: Engineering Today: Some Views of Cornell's New Dean /2 (The expanding roles of engineers and accompanying changes in engineering curricula are discussed by Edmund T. Cranch, dean of the College of Engineering, in an interview with the editor of the Quarterly.) ... Widening the Professional Spectrum /10 (An increasing interest in undergraduate engineering education as preparation for graduate study in nonengineering professions is explored by Robert E. Gardner, director of the Engineering Advising and Counseling Center at Cornell.) ... Transfer to Cornell: A New Route to Engineering /79 (By 1976 one out of six upperclass students in the College of Engineering may be a transfer from a two-year community college. The dramatic rise of the community college and its effect on higher education, particularly in engineering, is discussed by David C. Johnson, chairman of the College's Transfer Admissions Committee.) ... Vantage /26 (An innovative way of teaching a traditional aspect of engineering is depicted in a photo-essay on a new intensive course in civil and environmental engineering design.) ... Faculty Publications /29",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2282,"Engineering: Cornell Quarterly, Vol.08, No.2 (Summer 1973): Geology: New Thrust in an Old Science","IN THIS ISSUE: Geology at Cornell: An Adventure Story /2 (The diversity and vitality of the Department of Geological Sciences, which is expanding at a time of new impetus in the discipline, is discussed by department chairman Jack Oliver.) ... The Changing Mosaic of Oceans and Continents: Plate Tectonics as a Unifying Model of the Earth /10 (Ocean-floor exploration and the study of mountain building are among aspects of the geological sciences discussed by Professor John M. Bird in a comprehensive assessment of plate tectonics.) ... The Descent of Crustal Rock into the Earth's Interior: Seismological Studies of Convection /27 (Aspects of Cornell research on earthquakes are interpreted by Bryan L. Isacks, associate professor of geological sciences.) ... Studying Ice Ages in the South Pacific /27 (A record of sea-level changes caused by the advance and retreat of glaciers is preserved in coral reefs of the South Pacific. Arthur L. Bloom, associate professor of geological sciences, explains a mode of research with obvious attractions.) ... Finding New Sources for Metals: A Challenge for Geologists /32  (Problems associated with the rapidly increasing demand for metals are discussed by Bill Bonnichsen, assistant professor of geological sciences.) ... Vantage /39 (Geology Day this spring provided members of the local community an opportunity to see what is going on in the geological sciences at Cornell.) ... Register /44 ... Faculty Publications /49",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2283,"Engineering: Cornell Quarterly, Vol.08, No.3 (Autumn 1973): The Science of Information","IN THIS ISSUE: The Nature of Information: The Province of Computer Science in the University Today /2 (Not machines but knowledge about information itself is the main concern of computer science departments. The functions of Cornell's department and the professional interests of university computer scientists are discussed by Professor Richard W. Conway.) ... Approaches to the New Library /8 (A world authority on information storage and retrieval, Gerard Salton, describes how automatic techniques can be used in the development of new systems to meet the ""library crisis."" Professor Salton is chairman of Cornell's Department of Computer Science.) ... The Computer as Laboratory Instrument /17 (From the Apollo mission to the undergraduate laboratory, computers are essential components of experimental equipment. This increasingly important aspect of information science is discussed by Christopher Pottle, associate professor of electrical engineering.) ... Commentary /25 (How the computer is affecting society and its members and what can or should be done about it is considered by Visiting Assistant Professor David Lewis, a Cornell Ph.D. in computer science who is directing an interdisciplinary Cornell seminar, The Computerized Society.) ... Register /28 (New members of the College of Engineering faculty are introduced.) ... Faculty Publications /33",,application/pdf,Journal
oai:ecommons.cornell.edu:1813/2284,"Engineering: Cornell Quarterly, Vol.08, No.4 (Winter 1974): Options for Engines","IN THIS ISSUE: Cornell's Low-Pollution Internal Combustion Engine /2 (Ingenious and workable ways to reduce pollutants in internal-combustion-engine exhausts have come from the Sibley School of Mechanical and Aerospace Engineering.  E. L. Resler, Jr., director of the School, describes how he and a Ph.D. student have developed modifications that would enable the automobile-manufacturing industry to meet emission standards without abandoning current technology.) ... The Gas Turbine as a Vehicle Engine /14 (It may have to remain in second place for a while, but the gas turbine engine is potentially a superior choice for automotive use. This is the view advanced by Frederick C. Gouldin. assistant professor of mechanical and aerospace engineering at Cornell, who is conducting research in this area.) ... Hydrogen: Fuel of the Future For Transportation Engines /23 (The inevitable and imminent exhaustion of petroleum supplies on Earth gives special importance to the emergence of hydrogen as a potential fuel. Its use in transportation vehicles is discussed by Professors P. C. T. de Boer and William McLean of the Sibley School, who are collaborating in research on engineering aspects of this application.) 
... Cornell's Electric Car: The Development of an Urban Vehicle With No Emissions /31 (The electric car has a promising future as a specialized vehicle for urban use, and teams of Cornell mechanical engineering students are developing practical models in a continuing project at the School of Electrical Engineering. Professor Joseph L. Rosson describes the educational benefits of this project as well as the design and performance characteristics of the Cornell car.) ... Automotive Power Plants: The Long-Term Outlook /39 (A General Motors vice president presents his view of the outlook for various kinds of
automobile engines. Wallace E. Wilson is a member of the Cornell University Engineering College Council.) ... Faculty Publications /45",,application/pdf,Journal
