oai:ecommons.cornell.edu:1813/39227,Letter 11 to Diana Athill,"Ghali begins by attempting to justify his criticisms of Diana's writing. He explains that he is not a true writer, but he loves reading and developing personal opinions on writings, which include criticisms. These criticisms are not literary reviews, but personal beliefs, so they should not be taken as an attempt to expertly analyze writings. He goes on to explain that he has a limited knowledge of literature, and primarily adores Anton Chekhov, Maxim Gorky, and Vladimir Nabokov. He apologizes for failing to write back more promptly, his work has been increasingly busy. He acknowledges his difficulties with dealing with business matters and plans to tell Andre Deutsch that he will handle foreign rights himself. Ghali eventually begins to talk to Diana about her plans for Christmas and tells her that she will be the 'queen of christmas' at her home due to her new book. Ghali has not gambled in almost a year, but is getting urges to do it again. However, he still is not being good with his money, spending excessively on expensive food and clothes. He briefly mentions his friend Samir, whose girlfriend he dislikes. He ends his letter referencing his dismay with the recent assassination of President Kennedy and how lucky the world was to have him lead the United States. He does not like Lyndon B. Johnson (equates him with Nixon) and thinks the murder was a conspiracy which makes him question the abilities of the police in protecting people.","Letter, 8 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39228,Letter 12 to Diana Athill,"Ghali begins by trying to console Diana about what he perceives as her recent writer's block/depression. He empathizes with the feeling of not being able to write anything and tells her that once he starts writing he cannot stop because otherwise he hits a wall. He further empathizes with the feeling of loneliness and failure that he has had on and off since he was 18 years old. His job is taking away a sense of despair rooted in insecurity that he has always had, but he fears this loss of despair will result in a loss of mental stimulation as well. He received a letter from Engle in Iowa telling him that he could possibly finance his trip to America if no one else has the rights to his next book yet. Ghali is displeased with this because he does not want to be tied to anyone and be pressured to write his second book. He wants to visit England, but thinks Christmas time would be difficult since all of his friends would be scattered around, so he wants to come when Diana publishes his book and spend time with her then. Ghali is confused with his friend, Anthony's recent decision to marry but lead a separate life from his wife. Ghali does not understand the point of this. He tells Diana that he bought “One Day in the Life of Ivan Denisovich” and was happy to find out it was published in Russia, because he loves Russia. He attributes this to his heroes all being Russian, Chekhov, Lenin, Gorky, and Dostoevsky. He calls Lenin the most genius of men to ever live, and Russians to be human, emotional, and unpredictable people. He notes the similarities between Egyptians, especially Copts, and Russians. Ghali ends with his explanation that he often gets into the contemplative, existential mood and feels everything wasting away.","Letter, 3 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39229,Letter 13 to Waguih Ghali,"Diana is concerned that Ghali is too dependant on his despair like she was on her pain, and warns him that suffering alone will not suffice as a long-term solution. Where she once wallowed in her own loneliness, she has reached a point past that. A point, where she feels the little things in her life are fleeting as she approaches closer to death, and wishes she had more time to appreciate them. This reminds Diana of a girl who stayed with her, Marion, who could not cope with the loneliness after the end of a relationship. Diana goes on to update Ghali on the lodgers in her home and neighbors. These include, Barbara who is having a tough time during her pregnancy. Her lodger is cooking for her boyfriend tonight, and Diana commends this believing that cooking is more a social exercise than anything else, most enjoyable when done for someone else. Diana assures Ghali that few, if any of her family members will talk to her about her new book, and they will make sure she does not see her uncle who strongly opposes the book. She plans to stay some time with her brother who lives in a small, shanty cottage with his wife and four sons who are havoc-wreaking children. All in all it will be an exhausting Christmas that she would rather spend by herself than with her chaotic family. Diana speaks of an anonymous fan letter she received from someone using the pseudonym, Pan. He sends her numerous poems and she believes she has figured out his identity. Her brother warned her that his old officer friend. Michael was planning on sending Diana some writing soon. Michael had lived in Diana's apartment with her and Barbara and he had various peculiar characteristics. He had regimented schedules of sleeping and waking up, and he was basically an alcoholic. When drunk he would first find it necessary to go to a monastery, and after drinking more he would get lustful and attempt to enter Diana and Barbara's rooms at night (to which he had to be turned away, but not reprimanded the next day). He eventually became a spy for the British Secret Service (as Diana found out when he got drunk one day) in Persia. The poems he sent her were often about nature and Diana could never understand what made him so odd. She adds that there is a job opening where she works in the accounts department and decided to try and see if her office could get a permit for Ghali to come work there. Diana writes an additional page to her original letter explaining that her theory that Pan was Michael has been proven wrong. Pan has been calling her house in the mornings and she has begun to detest him because she thinks he is the kind of person who is delusional about his own sensitivity and spirit because of his loneliness. However, she prevents herself from being rude because she simultaneously feels sorry for people like Pan who are so lonely that they can fall in love with a book. She also mentions Ghali's previous explanation of his views on marriage. She notes that his views prove wrong the misconceptions that people have about Oriental people's views on marriage. He proves that their views are not limited, but drastically varied. However, she also believes that Barbara and Anthony's decision to live together, but lead separate lives was not their initial intent with marriage as Ghlai believes. Diana sees it as a response to a marriage going wrong and an attempt to salvage the marriage as a label because they are so dedicated to the concept of 'sharing,' even if they want to live separate lives. She ends with a note saying letters are not sufficient, for she had numerous other replies she wanted to include to his last letter, but this letter already went on too long. Also, she adds that she wants to see all the writings he has been working on more than she wants another letter from him.","Letter, 5 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39230,Letter 14 to Diana Athill,"Ghali is surprised by how seriously Diana took his criticism of her writings. He did not realize she was so sensitive to criticism, and if he knew would have been more clear in his criticism because he truly believes her to be a real, great writer. He does not even consider himself a writer and for that reason also she should not take his comments too seriously. The Captain at Ghali's work continues to to treat Ghali very well, almost permanently including Ghali in his insurance business on the side, while also being promoted at his proper job. Ghali is worried about the mysterious Pan that is sending Diana letters. He has had a premonition that leads him to believe that Pan is evil and tells Diana to act carefully. Knopf has sent Ghali a contract and he is having trouble still contacting Andre Deutsch who is in Africa. He recounts an exchange he had with a French woman that begin as hostile until the two helped each other and learned they could both speak French and they eventually went out together. He ends with thanking Diana for the gifts she has sent him including nuts and a book.","Letter, 3 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39231,Letter 15 to Waguih Ghali,"Diana tells Ghali not to worry about Pan, she has had experience with this kind of guy before and knows how to handle herself better than Ghali gives her credit. Barry Reckord went to Jamaica the day before she wrote this letter, and she explains how he dislikes traveling and feels shameful returning to Jamaica for such a short time and as someone who is not rich and famous. She goes into some length describing the troubles Barbara is dealing with at the time. She went to church with some friends and was delighted by the ceremony especially because the preacher turned out to be a Marxist who gave a very enjoyable sermon. She described the whole experience as 'like a dream.' She plans to be busy with Christmas things for a little while so she will be less communicative.","Letter, 4 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39232,Letter 16 to Diana Athill,"The entire letter consists of Ghali's reent mental thoughts of loneliness and anguish, He explains his daily thoughts of feeling empty and hopeless, keeping to himself and not wanting to interact with anyone else. He is aware of how dismal his mental state is and feels like there is nothing he can do about it. At the end, he also notes that Editions Robert Loffant has given him an offer for the distribution of his book and asks Diana if she thinks he should take the deal.","Letter, 4 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39233,Letter 17 to Diana Athill,,"Letter, 6 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39234,Letter 18 to Diana Athill,,"Letter, 9 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39235,Letter 19 to Diana Athill,,"Letter, 4 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39236,Letter 20 to Diana Athill,,"Letter, 1 page",,Correspondence
oai:ecommons.cornell.edu:1813/39237,Letter 21 to Diana Athill,,"Letter, 1 page",,Correspondence
oai:ecommons.cornell.edu:1813/39238,Letter 22 to Diana Athill,,"Letter, 4 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39239,Letter 23 to Diana Athill,,"Letter, 4 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39240,Letter 24 to Diana Athill,,"Letter, 2 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39241,Letter 25 to Diana Athill,,"Letter, 3 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39242,Letter 26 to Diana Athill,,"Letter, 2 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39243,Letter 27 to Waguih Ghali,,"Letter, 4 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39244,Letter 28 to Diana Athill,,"Letter, 4 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39245,Letter 29 to Diana Athill,,"Letter, 2 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39246,Letter 30 to Diana Athill,,"Letter, 2 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39247,Letter 31 to Diana Athill,,"Letter, 5 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39248,Letter 32 to Diana Athill,,"Letter, 2 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39249,Letter 33 to Diana Athill,,"Letter, 9 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39250,Letter 34 to Diana Athill,,"Letter, 1 page, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39251,Letter 35 to Diana Athill,,"Letter, 1 page, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39252,Letter 36 to Diana Athill,,"Letter, 3 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39253,Letter 37 to Diana Athill,,"Letter, 7 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39254,Letter 38 to Diana Athill,,"Letter, 5 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39255,Letter 39 to Diana Athill,,"Letter, 1 page, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39256,Letter 40 to Diana Athill,,"Letter, 4 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39257,Letter 41 to Diana Athill,,"Letter, 4 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39258,Letter 42 to Diana Athill,,"Letter, 4 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39259,Letter 43 to Diana Athill,,"Letter, 1 page, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39260,Letter 44 to Diana Athill,,"Letter, 2 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39261,Letter 45 to Diana Athill,,"Letter, 5 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39262,Letter 46 to Diana Athill,,"Letter, 3 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39263,Letter 47 to Diana Athill,,"Letter, 2 pages",,Correspondence
oai:ecommons.cornell.edu:1813/39264,Letter 48 to Waguih Ghali,,"Letter, 2 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39265,Letter 49 to Diana Athill,,"Letter, 8 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39266,Letter 50 to Waguih Ghali,,"Letter, 2 pages, undated. Composed 1963-1966.",,Correspondence
oai:ecommons.cornell.edu:1813/39267,Letter 51,,"Letter, 1 page",,Correspondence
oai:ecommons.cornell.edu:1813/41449,Project Ceres Call for Proposals (Round IV 2016),Ceres Round IV call for proposals as posted to the USAIN-L email list.,,,Correspondence
oai:ecommons.cornell.edu:1813/41455,Project Ceres Call for Proposals (Round 1 2013),,,,Correspondence
oai:ecommons.cornell.edu:1813/41460,Project Ceres Call for Proposals (Round II 2014),,,,Correspondence
